preds,statements,ids,tokens,extra
"Thought: Based on the sub-table, the team's performance in 2008 was 5th in the Regular Season, and they did not qualify for the Playoffs or Open Cup. In 2011, the team's performance was 4th in the Regular Season, and they did not qualify for the Playoffs or Open Cup. Therefore, 2011 was more successful.
Answer: 2011","which year was more successful, 2008 or 2011?",nu-3598,6976,which year had more success?;what was the performance of the team in 2011?;what was the performance of the team in 2008?
"Thought: The SQL query filters the table to only show the attendance on November 2, 1986. The extra information provides the number of attendees at different games on different dates. 
Answer: 74,871","what was the number of attendees at the game played november 2, 1986?",nu-3599,6451,"what was the attendance at the game played on November 2, 1986?;what was the number of attendees at the game played on September 8, 1986?;what was the number of attendees at the game played on October 12, 1986?"
Answer: 2.0000,how many australians won a medal in the downhill events?,nu-3600,6603,how many of them were australians?;who won a medal in the downhill events?;how many Australians won a medal in the downhill events?
"Thought: The SQL query subtracts the attendance for GameStorm 11 from the attendance for GameStorm 10 to find the difference in attendance.
Answer: 14.0000",what's the difference in attendance between gamestorm 10 and gamestorm 11?,nu-3601,6387,what was the attendance for gamestorm 11?;what is the attendance for gamestorm 10 and gamestorm 11?;what was the attendance for gamestorm 10?
Answer: Ryan Hunter-Reay,which driver only scored 1 point?,nu-3602,5161,which driver scored only 1 point?;what are the points scored by each driver?
"Thought: Based on the sub-table and the extra information provided, there are 3 coins that feature the king after 1979.
Answer: 3",how many coins feature the king after 1979?,nu-3603,8544,how many of those coins are there?;how many coins feature the king after 1979?;what coins feature the king after 1979?
"Thought: The query subtracts the quantity of patrol vessels in Honduras from the quantity in Canada. The result is 7, so Canada has 7 more patrol vessels than Honduras.
Answer: 7",how many more patrol vessels does canada have than honduras?,nu-3604,6358,how many patrol vessels does canada have?;how many patrol vessels does honduras have?;how many patrol vessels does Canada have?
"Thought: The sub-table shows that 9 counties had at least 60% for brown.
Answer: 9",how many counties had at least 60% for brown?,nu-3605,7476,how many counties had at least 60% of the votes for brown?;how many counties had at least 60% for brown?;what percentage of votes did each county have for brown?
"Thought: The query is asking for the length of the winless streak for Air Force. The SQL query is finding the minimum row number for the winning team 'Air Force' and the losing team 'Colorado State' and subtracting 1 from it. This indicates the length of the winless streak.
Answer: 1.0000",how long did air force go without a win?,nu-3606,6354,when was the last win for air force?;when was the previous win for air force?;what was the longest winless streak for air force?
"Thought: The SQL query calculates the absolute difference in the total number of medals won by West Germany and Sweden in the 1972 Olympics. The result is 0.0000, which means that both countries won the same number of medals in speed skating.
Answer: 0.0000","in the 1972 olympics, how many more medals did west germany win in speed skating compared to sweden?",nu-3607,6166,how many medals did sweden win in speed skating in the 1972 olympics?;how many medals did west germany win in speed skating in the 1972 olympics?;how many medals did West Germany win in speed skating in the 1972 Olympics?
"Thought: The SQL query filters the table to only return the driver where the position is 1. Based on the sub-table, the driver who finished in the top position is Alain Prost.
Answer: Alain Prost",which driver finished in top position?,nu-3608,5835,who finished in the top position in the race?;what is the position of Gerhard Berger?;what is the position of Olivier Grouillard?
"Thought: The SQL query is counting the number of outcomes where the outcome is 'Winner'. Based on the extra information provided, Tommy Robredo won 10 tournaments.
Answer: 12",how many tournaments did tommy robredo win?,nu-3609,8325,how many tournaments did tommy robredo win?;how many tournaments did Tommy Robredo win?;what are the outcomes of each tournament for tommy robredo?
